service (원래 사업 이름)	띄어쓰기한 사업 이름 	category_one	category_two	category_three	assigned	summary
협동조합 활성화 종합지원	협동조합 활성화 종합 지원	사회복지	사회복지일반	사회복지기반조성 	1464000000	8896000000
협력과 소통을 통한 Smart-서울포럼 활성화	협력 소통 통한 Smart 서울포럼 활성화	일반공공행정	일반행정	일반행정지원 	18700000	126950000
혜화, 명륜동일대 지구단위계획 수립(도시개발)	혜화 명륜동 일대 지구 단위 계획 수립 도시 개발 	지역개발	지역및도시	건설건축 	200000000	200000000
호미로 일구는 마을공동체(주민참여)	호미 일구는 마을 공동체 주민참여 	농림해양수산	농업농촌	농림진흥 	0	160000000
혼잡통행료 징수 위탁관리	혼잡 통행료 징수 위탁 관리	수송및교통	물류등기타	교통관리 	4301000000	21263206000
홀로사는 어르신 바람막이 프로젝트(주민참여)	홀로 사는 어르신 바람막이 프로젝트 주민참여 	사회복지	노인청소년	노인생활안정 	10000000	10000000
홈페이지 및 전시안내 시스템 운영	홈페이지 전시 안내 시스템 운영	문화체육관광	문화예술	지역문화예술진흥 	161469000	817292000
홍대입구 주변 하수관거 개량	홍대입구 주변 하수관거 개량	환경보호	상하수도및수질	상수도 	0	0
홍대입구역 주변 사각형거 보수보강	홍대입구역 주변 사각형거 보수 보강	환경보호	상하수도및수질	상수도 	192000000	192000000
홍은동 217번지 주변 하수관 정비(서대문구, 주민참여)	홍은동 217번지 주변 하수관 정비 서대문 주민참여 	환경보호	상하수도및수질	상수도 	110000000	110000000
홍익동 151번지 주변 하수관 개량	홍익동 151번지 주변 하수관 개량	환경보호	상하수도및수질	상수도 	300000000	300000000
홍제 배수분구 하수관거 종합정비	홍제 배수분구 하수관거 종합 정비	환경보호	상하수도및수질	상수도 	0	6000000000
홍제2교 보수공사	홍제2교 보수 공사	수송및교통	도로	도로관리 	0	500000000
홍제천 5복개 보수공사	홍제천 5복개 보수 공사	수송및교통	도로	도로관리 	0	630234000
홍제천 인도교 설치	홍제천 인도교 설치	지역개발	수자원	하천 	500000000	500000000
홍제천 종로구간 하천정비(유지용수관 등)	홍제천 종로구간 하천 정비 유지용수관 	지역개발	수자원	하천 	1000000000	1000000000
홍제천 하천유지용수관 연장	홍제천 하천 유지용수관 연장	지역개발	수자원	하천 	0	0
홍제천권역 하천기본계획 수립	홍제천 권역 하천 기본 계획 수립	지역개발	수자원	하천 	0	0
홍지문, 정릉터널 수배전반설비 교체	홍지문 정릉터널 수배 전반 설비 교체	수송및교통	도로	도로관리 	0	0
홍지문터널 환경개선 및 보수공사	홍지문터널 환경 개선 보수 공사	수송및교통	도로	도로관리 	0	0
화곡1 배수분구 하수관로 종합정비	화곡1 배수분구 하수관로 종합 정비	환경보호	상하수도및수질	상수도 	2902000000	20402000000
화곡2 배수분구 하수관로 종합정비	화곡2 배수분구 하수관로 종합 정비	환경보호	상하수도및수질	상수도 	700000000	15700000000
화곡동 333~890번지간 하수암거 보수보강	화곡동 333 890번지 하수암거 보수 보강	환경보호	상하수도및수질	상수도 	0	0
화곡동 월정로 사각형거 보수보강	화곡동 월정로 사각형거 보수 보강	환경보호	상하수도및수질	상수도 	0	0
화곡터널 보수 및 포장공사	화곡터널 보수 포장 공사	수송및교통	도로	도로관리 	250000000	250000000
화랑고가 성능개선공사	화랑 고가 성능 개선공사	수송및교통	도로	도로관리 	0	950000000
화랑로 육사삼거리 선형개량	화랑로 육사 삼거리 선형 개량	수송및교통	도로	도로관리 	200000000	600000000
화랑로~별내지구간 BRT 구축사업	화랑로 별내지 구간 BRT 구축 사업	수송및교통	물류등기타	교통관리 	0	11500000000
화양동 34, 35번지 일대 침수방지	화양동 34 35번지 일대 침수 방지	환경보호	상하수도및수질	상수도 	0	420000000
화재 취약지역에 소방차진입도로를 만들어 주세요(군자동 35-1 ~ 23번지간, 광진구, 주민참여)	화재 취약 지역 소방차 진입도로 군자동 35-1 23번지 광진구 주민참여 	수송및교통	도로	도로관리 	800000000	800000000
화재조사 업무의 전문화	화재 조사 업무 전문화	공공질서및안전	재난방재및민방위	민방위 	119300000	578000000
환경 영향평가제도 운영	환경 영향 평가 제도 운영	환경보호	환경보호일반	도시환경 	166060000	831340000
환경기초시설설치(한강수질개선특별회계)	환경 기초 시설 설치 한강 수질 개선 특별회계 	환경보호	상하수도및수질	상수도 	3412000000	16648000000
환경기초시설운영(한강수질개선특별회계)	환경 기초 시설 운영 한강 수질 개선 특별회계 	환경보호	상하수도및수질	상수도 	7899167000	34204338000
환경미화원 후생복지 증진	환경 미화원 후생 복지 증진	환경보호	폐기물	폐기물관리일반 	611000000	3044380000
환경미화원 휴게실 개선사업 지원(주민참여)	환경 미화원 휴게실 개선 사업 지원 주민참여 	환경보호	폐기물	폐기물관리일반 	250000000	250000000
환경분야 시험검사 정도관리 시스템 강화	환경 분야 시험 검사 정도 관리 시스템 강화	보건	보건의료	지역보건 	220000000	220000000
환경분쟁조정제도 운영	환경 분쟁 조정 제도 운영	환경보호	환경보호일반	도시환경 	57120000	268700000
환경성질환 예방 관리	환경성 질환 예방 관리	보건	보건의료	지역보건 	174200000	1067800000
환자권리옴부즈만 설치 운영	환자 권리 옴부즈만 설치 운영	보건	보건의료	지역보건 	133376000	733504000
환자복지희망센터 설립운영	환자 복지 희망 센터 설립 운영	보건	보건의료	지역보건 	0	0
회기역사거리 사각형거 유로변경 외 1개소 하수관거 정비	회기역 사거리 사각형거 유로 변경 1개소 하수관거 정비	환경보호	상하수도및수질	상수도 	0	0
회의록 발간	회의록 발간	일반공공행정	일반행정	선거관리 	30231000	152247000
횡단보도 경계석이 높아서 휠체어가 올라가기 힘들어요(성북구 관내 횡단보도 개선, 성북구, 주민참여)	횡단보도 경계석 휠체어 올라가기 힘들어요 성북구 관내 횡단보도 개선 성북구 주민참여 	수송및교통	도로	도로관리 	1100000000	1100000000
